state,yr,qtr,index_nsa,index_sa,Warning
WA,2019,1,369.18,368.07,
WA,2019,2,381.29,373.63,
WA,2019,3,385.82,381.66,
WA,2019,4,388.13,390.58,
WA,2020,1,401.93,400.17,
WA,2020,2,415.02,406.94,
WA,2020,3,428.68,424.43,
WA,2020,4,442.39,444.99,
WA,2021,1,467.71,465.25,
WA,2021,2,506.27,496.70,
WA,2021,3,519.26,514.42,
WA,2021,4,531.68,534.51,
WI,1991,1,100.00,100.00,
WI,1991,2,101.81,101.11,
WI,1991,3,103.53,102.57,
WI,1991,4,103.91,103.74,
WI,1992,1,105.32,105.33,
WI,1992,2,108.65,107.89,
WI,1992,3,110.12,109.11,
WI,1992,4,111.66,111.46,
WI,1993,1,113.56,113.58,
WI,1993,2,116.44,115.60,
WI,1993,3,119.14,118.06,
WI,1993,4,120.83,120.61,
WI,1994,1,123.04,123.10,
WI,1994,2,125.91,125.00,
WI,1994,3,127.26,126.07,
WI,1994,4,128.01,127.77,
WI,1995,1,128.79,128.88,
WI,1995,2,131.18,130.21,
WI,1995,3,133.06,131.79,
WI,1995,4,133.51,133.27,
WI,1996,1,133.83,133.99,
WI,1996,2,137.17,136.14,
WI,1996,3,137.82,136.43,
WI,1996,4,137.48,137.26,
WI,1997,1,138.37,138.59,
WI,1997,2,140.66,139.57,
WI,1997,3,142.68,141.19,
WI,1997,4,142.20,142.00,
WI,1998,1,143.03,143.31,
WI,1998,2,146.24,145.10,
WI,1998,3,148.48,146.90,
WI,1998,4,149.18,148.97,
WI,1999,1,150.23,150.56,
WI,1999,2,154.47,153.26,
WI,1999,3,156.51,154.82,
WI,1999,4,157.31,157.05,
WI,2000,1,159.85,160.24,
WI,2000,2,163.26,161.99,
WI,2000,3,166.01,164.22,
WI,2000,4,166.49,166.16,
WI,2001,1,168.24,168.69,
WI,2001,2,172.30,171.01,
WI,2001,3,174.89,172.96,
WI,2001,4,176.07,175.68,
WI,2002,1,176.78,177.29,
WI,2002,2,181.20,179.87,
WI,2002,3,185.34,183.26,
WI,2002,4,186.35,185.94,
WI,2003,1,187.99,188.58,
WI,2003,2,192.60,191.18,
WI,2003,3,196.40,194.12,
WI,2003,4,198.47,198.10,
WI,2004,1,201.04,201.75,
WI,2004,2,206.04,204.38,
WI,2004,3,210.95,208.48,
WI,2004,4,212.06,211.79,
WI,2005,1,211.81,212.58,
WI,2005,2,218.89,216.98,
WI,2005,3,222.17,219.56,
WI,2005,4,221.91,221.77,
WI,2006,1,222.95,223.78,
WI,2006,2,226.55,224.39,
WI,2006,3,227.63,225.02,
WI,2006,4,224.98,224.86,
WI,2007,1,224.37,225.31,
WI,2007,2,228.39,226.11,
WI,2007,3,227.16,224.55,
WI,2007,4,223.00,222.78,
WI,2008,1,220.46,221.61,
WI,2008,2,220.90,218.64,
WI,2008,3,218.52,215.92,
WI,2008,4,213.35,212.97,
WI,2009,1,214.89,216.35,
WI,2009,2,213.77,211.64,
WI,2009,3,211.23,208.44,
WI,2009,4,207.76,207.30,
WI,2010,1,202.86,204.61,
WI,2010,2,205.82,203.74,
WI,2010,3,205.36,202.33,
WI,2010,4,203.46,203.01,
WI,2011,1,192.94,194.98,
WI,2011,2,196.02,193.93,
WI,2011,3,197.39,194.19,
WI,2011,4,194.80,194.51,
WI,2012,1,192.10,194.39,
WI,2012,2,196.13,193.80,
WI,2012,3,198.69,195.33,
WI,2012,4,194.87,194.82,
WI,2013,1,194.81,197.22,
WI,2013,2,203.68,200.98,
WI,2013,3,206.09,202.60,
WI,2013,4,203.26,203.52,
WI,2014,1,201.31,203.74,
WI,2014,2,208.91,205.82,
WI,2014,3,210.93,207.51,
WI,2014,4,209.42,209.92,
WI,2015,1,210.63,213.04,
WI,2015,2,217.21,213.76,
WI,2015,3,218.30,214.94,
WI,2015,4,217.38,218.08,
WI,2016,1,218.92,221.26,
WI,2016,2,227.79,224.07,
WI,2016,3,230.24,226.79,
WI,2016,4,229.60,230.47,
WI,2017,1,231.27,233.56,
WI,2017,2,241.68,237.78,
WI,2017,3,244.93,241.26,
WI,2017,4,241.71,242.67,
WI,2018,1,247.26,249.63,
WI,2018,2,257.89,253.80,
WI,2018,3,261.17,257.21,
WI,2018,4,259.30,260.35,
WI,2019,1,261.35,263.84,
WI,2019,2,272.19,267.93,
WI,2019,3,277.46,273.22,
WI,2019,4,275.92,276.99,
WI,2020,1,280.56,283.26,
WI,2020,2,289.01,284.53,
WI,2020,3,298.45,293.87,
WI,2020,4,305.61,306.75,
WI,2021,1,312.27,315.28,
WI,2021,2,335.76,330.58,
WI,2021,3,345.45,340.19,
WI,2021,4,347.05,348.25,
WV,1991,1,100.00,100.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,2,100.77,99.98,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,3,100.41,99.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,4,102.41,102.67,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,1,103.67,103.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,2,107.95,107.23,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,3,106.36,105.64,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,4,106.98,107.30,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,1,108.34,108.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,2,111.86,111.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,3,114.92,113.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,4,112.45,112.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,1,116.84,116.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,2,118.00,117.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,3,120.54,119.28,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,4,120.88,121.49,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,1,124.40,124.06,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,2,123.49,123.05,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,3,126.65,125.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,4,125.70,126.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,1,127.80,127.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,2,127.14,126.47,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,3,130.15,128.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,4,126.17,126.73,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,1,126.89,126.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,2,132.03,131.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,3,128.85,127.75,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,4,130.37,130.88,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,1,129.87,130.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,2,134.76,133.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,3,133.49,132.59,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,4,133.65,134.13,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,1,134.66,135.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,2,136.64,134.96,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,3,136.90,136.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,4,135.99,136.49,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,1,137.29,137.53,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,2,139.87,138.11,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,3,138.85,138.27,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,4,137.57,138.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2001,1,140.43,140.50,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2001,2,139.48,137.87,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2001,3,141.96,141.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2001,4,142.17,142.63,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2002,1,144.87,144.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2002,2,147.22,145.67,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2002,3,147.13,146.41,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2002,4,148.94,149.32,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2003,1,151.20,151.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2003,2,155.10,153.59,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2003,3,154.78,153.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2003,4,155.54,155.81,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2004,1,159.36,159.75,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2004,2,162.98,161.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2004,3,167.44,166.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2004,4,169.97,170.27,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2005,1,169.81,170.43,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2005,2,177.24,175.77,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2005,3,181.13,179.42,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2005,4,180.72,180.93,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2006,1,182.26,183.29,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2006,2,185.78,184.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2006,3,187.67,185.73,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2006,4,184.52,184.63,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2007,1,190.66,192.01,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2007,2,191.09,189.39,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2007,3,194.07,192.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2007,4,190.90,190.75,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2008,1,189.13,190.63,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2008,2,192.73,191.14,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2008,3,189.11,187.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2008,4,188.83,188.52,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2009,1,184.26,185.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2009,2,188.67,187.41,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2009,3,187.32,185.62,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2009,4,184.90,184.21,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2010,1,182.52,183.67,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2010,2,186.96,186.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2010,3,189.22,187.53,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2010,4,188.39,187.58,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2011,1,183.80,184.65,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2011,2,181.18,180.76,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2011,3,185.31,183.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2011,4,183.78,183.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2012,1,190.71,191.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2012,2,186.74,186.64,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2012,3,188.69,186.50,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2012,4,194.13,193.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2013,1,191.08,191.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2013,2,192.87,192.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2013,3,194.55,192.13,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2013,4,193.29,192.58,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2014,1,197.63,199.04,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2014,2,198.60,198.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2014,3,204.04,201.34,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2014,4,195.31,194.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2015,1,195.66,197.77,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2015,2,202.05,201.03,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2015,3,204.54,201.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2015,4,208.15,207.29,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2016,1,200.09,202.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2016,2,206.62,205.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2016,3,208.27,205.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2016,4,208.49,207.52,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2017,1,200.76,203.94,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2017,2,208.37,206.93,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2017,3,209.89,206.65,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2017,4,206.09,204.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2018,1,208.24,211.67,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2018,2,214.31,213.04,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2018,3,217.96,214.52,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2018,4,209.69,208.38,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2019,1,218.51,221.79,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2019,2,219.13,218.40,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2019,3,223.77,220.05,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2019,4,223.58,222.18,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2020,1,216.64,219.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2020,2,224.48,224.29,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2020,3,233.98,230.04,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2020,4,239.78,238.04,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2021,1,244.79,247.82,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2021,2,252.39,252.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2021,3,266.28,261.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2021,4,268.95,266.67,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1991,1,100.00,100.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1991,2,103.15,102.19,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1991,3,105.54,103.98,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1991,4,105.10,104.32,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1992,1,106.17,106.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1992,2,108.53,107.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1992,3,109.73,108.14,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1992,4,112.99,112.13,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1993,1,112.24,112.30,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1993,2,116.05,114.87,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1993,3,120.38,118.66,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1993,4,122.95,122.02,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1994,1,126.72,126.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1994,2,129.12,127.70,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1994,3,133.36,131.42,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1994,4,135.09,134.18,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1995,1,135.47,135.68,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1995,2,140.65,139.01,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1995,3,141.49,139.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
